0,0.0
1,0.0
2,0.5
3,0.6666666666666666
4,1.0
5,1.4
6,2.1666666666666665
7,1.8571428571428572
8,2.0
9,2.5555555555555554
10,2.3
11,2.272727272727273
12,2.8333333333333335
13,2.769230769230769
14,2.7142857142857144
15,3.066666666666667
16,3.4375
17,3.764705882352941
18,3.388888888888889
19,3.473684210526316
20,3.95
21,2.9523809523809526
22,3.590909090909091
23,3.6956521739130435
24,3.875
25,3.68
26,4.769230769230769
27,3.6666666666666665
28,4.892857142857143
29,4.413793103448276
30,3.8333333333333335
31,4.0
32,3.875
33,4.212121212121212
34,4.264705882352941
35,4.742857142857143
36,4.25
37,4.027027027027027
38,4.842105263157895
39,4.846153846153846
40,4.475
41,5.2682926829268295
42,4.404761904761905
43,4.767441860465116
44,4.2272727272727275
45,4.844444444444444
46,4.826086956521739
47,5.382978723404255
48,5.145833333333333
49,4.816326530612245
50,4.56
51,4.764705882352941
52,5.269230769230769
53,4.584905660377358
54,5.092592592592593
55,5.963636363636364
56,5.839285714285714
57,5.614035087719298
58,6.293103448275862
59,5.11864406779661
60,5.85
61,4.80327868852459
62,4.67741935483871
63,4.936507936507937
64,4.890625
65,5.676923076923077
66,5.5
67,6.343283582089552
68,5.955882352941177
69,6.318840579710145
70,6.414285714285715
71,6.661971830985915
72,5.875
73,5.191780821917808
74,6.054054054054054
75,5.36
76,5.473684210526316
77,5.857142857142857
78,5.641025641025641
79,5.2025316455696204
80,6.625
81,5.864197530864198
82,5.182926829268292
83,7.481927710843373
84,5.988095238095238
85,6.035294117647059
86,6.0
87,5.862068965517241
88,5.8977272727272725
89,7.438202247191011
90,6.377777777777778
91,5.857142857142857
92,6.239130434782608
93,5.774193548387097
94,5.851063829787234
95,7.842105263157895
96,6.375
97,5.77319587628866
98,7.030612244897959
99,6.333333333333333
100,6.65
101,7.1683168316831685
102,6.127450980392157
103,7.543689320388349
104,5.884615384615385
105,6.866666666666666
106,6.10377358490566
107,6.121495327102804
108,7.324074074074074
109,6.18348623853211
110,6.845454545454546
111,6.135135135135135
112,6.4375
113,6.716814159292035
114,6.385964912280702
115,6.269565217391304
116,6.517241379310345
117,6.521367521367521
118,5.813559322033898
119,6.571428571428571
120,6.625
121,6.586776859504132
122,6.786885245901639
123,7.5772357723577235
124,6.25
125,7.24
126,6.761904761904762
127,7.6299212598425195
128,7.0703125
129,6.271317829457364
130,6.969230769230769
131,6.648854961832061
132,6.909090909090909
133,6.932330827067669
134,7.365671641791045
135,6.925925925925926
136,7.036764705882353
137,6.7153284671532845
138,7.413043478260869
139,7.158273381294964
140,6.642857142857143
141,6.815602836879433
142,6.661971830985915
143,7.181818181818182
144,6.902777777777778
145,7.062068965517241
146,6.897260273972603
147,6.591836734693878
148,7.466216216216216
149,6.885906040268456
150,6.82
151,7.23841059602649
152,6.368421052631579
153,7.26797385620915
154,6.688311688311688
155,6.593548387096774
156,6.57051282051282
157,7.554140127388535
158,7.537974683544304
159,7.477987421383648
160,7.06875
161,7.341614906832298
162,7.166666666666667
163,7.58282208588957
164,6.7682926829268295
165,9.921212121212122
166,8.174698795180722
167,8.862275449101796
168,8.327380952380953
169,6.550295857988166
170,7.311764705882353
171,6.95906432748538
172,7.366279069767442
173,7.1502890173410405
174,7.804597701149425
175,6.96
176,7.619318181818182
177,7.056497175141243
178,7.707865168539326
179,8.41340782122905
180,7.127777777777778
181,7.5911602209944755
182,7.664835164835165
183,7.491803278688525
184,7.510869565217392
185,7.1567567567567565
186,8.795698924731182
187,8.545454545454545
188,8.936170212765957
189,7.724867724867725
190,7.342105263157895
191,8.3717277486911
192,7.796875
193,7.590673575129534
194,6.912371134020619
195,7.794871794871795
196,6.811224489795919
197,8.16243654822335
198,8.141414141414142
199,7.28643216080402
200,8.315
201,8.412935323383085
202,8.722772277227723
203,7.788177339901478
204,7.514705882352941
205,7.443902439024391
206,7.995145631067961
207,6.942028985507246
208,9.115384615384615
209,7.8708133971291865
210,8.471428571428572
211,8.056872037914692
212,8.816037735849056
213,9.328638497652582
214,7.831775700934579
215,7.558139534883721
216,7.310185185185185
217,8.078341013824884
218,7.541284403669724
219,7.575342465753424
220,8.045454545454545
221,7.171945701357466
222,8.67117117117117
223,8.022421524663677
224,8.15625
225,8.235555555555555
226,8.190265486725664
227,8.85022026431718
228,8.583333333333334
229,8.161572052401747
230,7.826086956521739
231,8.67965367965368
232,8.663793103448276
233,7.635193133047211
234,7.863247863247863
235,7.506382978723404
236,8.694915254237289
237,9.329113924050633
238,9.025210084033613
239,8.01255230125523
240,7.508333333333334
241,7.572614107883817
242,8.520661157024794
243,9.152263374485596
244,8.44672131147541
245,7.673469387755102
246,8.695121951219512
247,7.947368421052632
248,7.467741935483871
249,8.542168674698795
250,7.776
251,7.617529880478088
252,7.7103174603174605
253,7.561264822134388
254,8.433070866141732
255,7.129411764705883
256,8.99609375
257,8.058365758754864
258,8.476744186046512
259,8.505791505791505
260,7.453846153846154
261,8.344827586206897
262,7.595419847328245
263,8.220532319391635
264,7.901515151515151
265,9.664150943396226
266,9.522556390977444
267,8.082397003745319
268,9.007462686567164
269,9.074349442379182
270,7.718518518518518
271,8.472324723247233
272,7.430147058823529
273,11.391941391941392
274,8.13138686131387
275,8.65090909090909
276,8.05072463768116
277,8.19494584837545
278,7.827338129496403
279,8.562724014336917
280,7.960714285714285
281,7.622775800711744
282,8.851063829787234
283,7.756183745583039
284,8.528169014084508
285,8.919298245614035
286,8.587412587412587
287,9.10801393728223
288,8.635416666666666
289,8.29757785467128
290,8.53103448275862
291,8.099656357388316
292,9.616438356164384
293,7.890784982935154
294,8.938775510204081
295,9.410169491525425
296,9.432432432432432
297,9.107744107744107
298,8.318791946308725
299,8.341137123745819
300,9.676666666666666
301,7.827242524916944
302,8.549668874172186
303,8.023102310231023
304,7.598684210526316
305,8.062295081967212
306,8.542483660130719
307,9.19543973941368
308,8.441558441558442
309,9.870550161812298
310,7.951612903225806
311,8.459807073954984
312,8.237179487179487
313,8.507987220447284
314,8.544585987261147
315,9.2
316,8.300632911392405
317,8.331230283911673
318,9.185534591194969
319,7.90282131661442
320,9.253125
321,9.158878504672897
322,8.363354037267081
323,9.359133126934985
324,8.253086419753087
325,8.569230769230769
326,8.285276073619633
327,8.905198776758409
328,9.11890243902439
329,8.617021276595745
330,7.651515151515151
331,9.960725075528702
332,8.322289156626505
333,8.324324324324325
334,8.431137724550899
335,8.597014925373134
336,8.202380952380953
337,9.991097922848665
338,8.233727810650887
339,10.75811209439528
340,8.920588235294117
341,9.143695014662757
342,8.929824561403509
343,8.396501457725947
344,8.482558139534884
345,8.834782608695653
346,8.15606936416185
347,8.518731988472622
348,8.545977011494253
349,9.289398280802292
350,8.888571428571428
351,9.222222222222221
352,8.923295454545455
353,8.626062322946176
354,8.69774011299435
355,8.512676056338028
